store_id,menu_name,price,menu_category,created_at,updated_at
81,양념막창구이,12000,한식,-,-
81,야채곱창,10000,한식,-,-
81,무뼈닭발,12000,한식,-,-
81,오돌뼈,12000,한식,-,-
81,오징어볶음,12000,한식,-,-
81,볶음밥,3000,-,-,-
81,소주,3500,-,-,-
81,맥주,4000,-,-,-
81,음료,1500,-,-,-
82,순살어니언치킨,13000,양식,-,-
82,순살양념,10000,양식,-,-
82,순살마늘,12000,양식,-,-
82,순살파닭,12000,양식,-,-
82,순살간장,10000,양식,-,-
82,파닭치킨,12000,양식,-,-
82,마늘치킨,12000,양식,-,-
82,크리스피(후라이드),8500,양식,-,-
82,양념치킨,10000,양식,-,-
82,반반치킨(크리스피+양념),9500,양식,-,-
82,반반치킨(크리스피+마늘),11000,양식,-,-
82,생맥주 500cc,3000,-,-,-
82,생맥주 1700cc,9000,-,-,-
82,생맥주 3000cc,14000,-,-,-
82,소주,3500,-,-,-
82,청하/병맥주,4000,-,-,-
82,콜라/사이다,1500,-,-,-
83,점심 특선(11:00~14:00),-,-,-,-
83,연탄불고기 백반(1인분),7000,한식,-,-
83,고추장불고기 백반(1인분),7000,한식,-,-
83,고등어구이 백반(1인분),7000,한식,-,-
83,메인메뉴,-,-,-,-
83,연탄불고기(200g),9000,한식,-,-
83,고추장불고기(200g),9000,한식,-,-
83,초벌삼겹살(200g),10000,한식,-,-
83,고추장삼겹살(200g),11000,한식,-,-
83,소곱창전골(2~3인분),28000,한식,-,-
83,통오징어구이,8000,한식,-,-
83,돼지껍데기(200g),8000,한식,,
83,추가 메뉴,-,-,,
83,추억의 도시락,4000,한식,-,-
83,오도독주먹밥,6000,한식,-,-
83,연탄무뼈닭발,15000,한식,-,-
83,물냉면,4000,한식,-,-
83,비빔냉면,4000,한식,-,-
83,해물라면,5000,한식,-,-
84,라멘,-,-,-,-
84,돈코츠 라멘,5900,일식,-,-
84,카라구치 라멘,5900,일식,-,-
84,우삼겹 라멘,5900,일식,-,-
84,쇼유 라멘,5900,일식,-,-
84,미소라멘,5900,일식,-,-
84,덮밥,-,-,-,-
84,사케동,6900,일식,-,-
84,차슈동,6900,일식,-,-
84,야끼도리동,6900,일식,-,-
84,카레 가라아게동,6900,일식,-,-
84,카레 돈카츠동,6900,일식,,
84,주류,-,-,-,-
84,아사히 생맥주,6900,-,-,-
84,소주,4000,-,-,-
84,"맥주(카스,하이트)",4500,-,-,-
84,"콜라,사이다",2000,-,-,-
85,김가네김밥,2900,분식,-,-
85,참치마요김밥,3500,분식,-,-
85,라면,3500,분식,-,-
85,짬뽕라면,4500,분식,-,-
85,쫄면,5500,분식,-,-
85,육개장칼국수,6000,분식,-,-
85,유부우동,4500,분식,-,-
85,김치나베우동,5000,분식,-,-
85,떡만두국,6000,분식,-,-
85,스팸김치볶음밥,6000,분식,-,-
85,해신볶음밥,6000,분식,-,-
85,빠에야새우볶음밥,6000,분식,-,-
85,오믈렛라이스,6000,분식,-,-
85,오불덮밥,6000,분식,-,-
85,소불고기덮밥,6000,분식,-,-
85,낙지덮밥,6000,분식,-,-
85,매운닭갈비덮밥,6000,분식,-,-
85,알톡톡밥,6000,분식,-,-
85,돌솥비빔밥,6000,분식,-,-
85,김치찌개,6000,분식,-,-
85,순두부찌개,5500,분식,-,-
85,소고기육개장,6000,분식,-,-
85,등심돈까스,6000,분식,-,-
85,치즈돈까스,6500,분식,-,-
86,칼국수,7000,한식,-,-
86,물냉면(~9월),7000,한식,-,-
86,비빔냉면(~9월),7000,한식,-,-
86,회냉면(~9월),7500,한식,-,-
86,쟁반냉면(~9월),8000,한식,-,-
86,물만두,4000,한식,-,-
86,보쌈류,-,-,-,-
86,평강보쌈(340g),27000,한식,-,-
86,온달보쌈(420g),32000,한식,-,-
86,평강보쌈+칼국수,32000,한식,-,-
86,설렁탕,7000,한식,-,-
87,백반,5000,한식,-,-
87,2인분이상 가능 메뉴,-,-,-,-
87,오징어볶음,10000,한식,-,-
87,제육볶음,10000,한식,-,-
87,삼겹살,10000,한식,-,-
87,차돌박이,12000,한식,-,-
87,삼계탕(예약주문필수),12000,한식,-,-
87,닭도리탕(예약주문필수),30000,한식,-,-
87,맥주,4000,-,-,-
87,소주,3000,-,-,-
88,순대국,5000,한식,-,-
88,순대해장라면,5000,한식,-,-
88,전주콩나물국밥,4000,한식,-,-
88,뼈해장국,6000,한식,-,-
88,양선지해장국,8000,한식,-,-
89,뼈해장국,6000,한식,-,-
89,제육볶음,-,한식,-,-
89,선지해장국,-,한식,-,-
89,콩나물해장국,-,한식,-,-
89,순두부찌개,-,한식,-,-
89,감자탕,-,한식,-,-
89,춘천닭갈비,-,한식,-,-
89,춘천막국수,-,한식,-,-
90,야채곱창,8000,한식,-,-
90,알곱창,9000,한식,-,-
90,치즈곱창,10000,한식,-,-
90,양념막창,10000,한식,-,-
90,소금막창,10000,한식,-,-
90,오돌뼈,8000,한식,-,-
90,무뼈닭발,8000,한식,-,-
90,볶음밥,2000,-,-,-
90,치즈추가,2000,-,-,-
90,소주,3000,-,-,-
90,맥주,4000,-,-,-
90,음료수,1000,-,-,-
91,김밥,2500,한식,-,-
91,짜장,4000,한식,-,-
91,우동,4000,한식,-,-
91,쫄면,4500,한식,-,-
91,잔치국수,4500,한식,-,-
91,열무국수,4500,한식,-,-
92,히레카츠 정식,9500,일식,-,-
92,알밥정식,8000,일식,-,-
92,돈카츠동 정식,7500,일식,-,-
92,미소야우동,4500,일식,-,-
92,돈카츠카레,8000,일식,-,-
92,치킨데리야끼벤또,7000,일식,-,-
